chrom	start	end	tss	gene_id	locus_id	strand
chrV	10572587	10572719	10572667	WBGene00011891	del-6	+
chrV	10579035	10579142	10579176	WBGene00003065	lpd-9	+
chrV	10579035	10579142	10579062	WBGene00011892	T21C9.4	-
chrV	10579250	10579343	10579357	WBGene00011892	T21C9.4	-
chrV	10580728	10580890	10580841	WBGene00011893	T21C9.6	+
chrV	10590235	10590438	10590238	WBGene00011894	ttr-23	-
chrV	10593110	10593232	10593111	WBGene00011895	T21C9.9	-
chrV	10598830	10598929	10598885	WBGene00011897	scpl-4	+
chrV	10602241	10602357	10602268	WBGene00010418	H27A22.1	+
chrV	10632433	10632649	10632622	WBGene00003114	mab-23	+
chrV	10639635	10639787	10639794	WBGene00007862	C32C4.1	+
chrV	10657066	10657263	10657125	WBGene00009255	ugt-34	-
chrV	10658056	10658167	10658199	WBGene00009256	tut-2	+
chrV	10658056	10658167	10658120	WBGene00009255	ugt-34	-
chrV	10661619	10661855	10661800	WBGene00005022	sqv-4	-
chrV	10662058	10662192	10662046	WBGene00005022	sqv-4	-
chrV	10662720	10662886	10662817	WBGene00005022	sqv-4	-
chrV	10665495	10665639	10665618	WBGene00006667	twk-12	+
chrV	10672429	10672594	10672587	WBGene00000445	ceh-22	+
chrV	10677560	10677746	10677749	WBGene00001747	gsp-1	+
chrV	10687626	10687979	10687846	WBGene00219209	F29F11.20	+
chrV	10702238	10702385	10702342	WBGene00004083	pph-1	+
chrV	10715329	10715516	10715367	WBGene00012117	T28B11.1	-
chrV	10732809	10732917	10732826	WBGene00012117	T28B11.1	-
chrV	10733289	10733448	10733308	WBGene00012117	T28B11.1	-
chrV	10736858	10736975	10736954	WBGene00013862	wdr-5.3	+
chrV	10736858	10736975	10736852	WBGene00003405	mre-11	-
chrV	10741589	10741842	10741655	WBGene00013863	ZC302.3	-
chrV	10747723	10747971	10747889	WBGene00009236	F28H7.2	+
chrV	10750681	10750865	10750709	WBGene00009237	F28H7.3	-
chrV	10756006	10756226	10756212	WBGene00009241	F28H7.8	+
chrV	10757203	10757358	10757358	WBGene00009241	F28H7.8	+
chrV	10757203	10757358	10757196	WBGene00009239	irld-6	-
chrV	10757535	10757666	10757628	WBGene00009239	irld-6	-
chrV	10758501	10758763	10758567	WBGene00009241	F28H7.8	+
chrV	10770166	10770281	10770226	WBGene00003923	pas-2	+
chrV	10770166	10770281	10770198	WBGene00008370	D1054.1	-
chrV	10776765	10776922	10776807	WBGene00008372	D1054.5	-
chrV	10777954	10778212	10778099	WBGene00008372	D1054.5	-
chrV	10782732	10782937	10782894	WBGene00008375	D1054.8	+
chrV	10784154	10784272	10784280	WBGene00008375	D1054.8	+
chrV	10790901	10791097	10790908	WBGene00008376	D1054.9	-
chrV	10792727	10792994	10792805	WBGene00008377	D1054.10	-
chrV	10793571	10793899	10793774	WBGene00008378	ule-3	+
chrV	10795528	10795700	10795630	WBGene00194677	D1054.19	+
chrV	10801213	10801416	10801276	WBGene00077783	D1054.18	-
chrV	10808054	10808198	10808032	WBGene00006481	plrg-1	-
chrV	10813538	10813650	10813571	WBGene00002985	lig-1	+
chrV	10813538	10813650	10813586	WBGene00007797	C29A12.1	-
chrV	10813819	10813929	10813916	WBGene00002985	lig-1	+
chrV	10813819	10813929	10813845	WBGene00007797	C29A12.1	-
chrV	10855424	10855629	10855563	WBGene00010012	saeg-1	-
chrV	10875369	10875560	10875436	WBGene00010012	saeg-1	-
chrV	10878274	10878417	10878294	WBGene00010012	saeg-1	-
chrV	10878514	10878659	10878627	WBGene00010012	saeg-1	-
chrV	10879329	10879552	10879490	WBGene00010012	saeg-1	-
chrV	10880300	10880524	10880486	WBGene00009326	F32D8.1	+
chrV	10886474	10886638	10886636	WBGene00009328	F32D8.3	+
chrV	10891087	10891235	10891164	WBGene00009330	F32D8.5	+
chrV	10891087	10891235	10891158	WBGene00009334	F32D8.12	-
chrV	10894726	10894840	10894827	WBGene00009330	F32D8.5	+
chrV	10894726	10894840	10894711	WBGene00009336	F32D8.14	-
chrV	10897279	10897414	10897277	WBGene00001303	emo-1	-
chrV	10898292	10898480	10898442	WBGene00009331	F32D8.7	+
chrV	10901227	10901353	10901230	WBGene00005001	spp-16	-
chrV	10903564	10903877	10903717	WBGene00009325	F32D8.15	+
chrV	10924933	10925179	10925094	WBGene00010239	F58B4.6	+
chrV	10928667	10928874	10928866	WBGene00010236	F58B4.3	+
chrV	10929278	10929468	10929377	WBGene00010236	F58B4.3	+
chrV	10932217	10932361	10932246	WBGene00010238	F58B4.5	+
chrV	10932551	10932671	10932684	WBGene00010238	F58B4.5	+
chrV	10938794	10938936	10938814	WBGene00008922	F17C11.11	-
chrV	10940140	10940266	10940251	WBGene00077761	zip-9	+
chrV	10940270	10940360	10940251	WBGene00077761	zip-9	+
chrV	10940270	10940360	10940359	WBGene00008922	F17C11.11	-
chrV	10940589	10940758	10940761	WBGene00077761	zip-9	+
chrV	10940882	10940966	10940987	WBGene00077761	zip-9	+
chrV	10941277	10941414	10941407	WBGene00077761	zip-9	+
chrV	10954900	10955042	10955052	WBGene00008917	F17C11.6	+
chrV	10954900	10955042	10954924	WBGene00008916	clec-221	-
chrV	10961397	10961603	10961479	WBGene00008919	vps-36	-
chrV	10961630	10961782	10961660	WBGene00008920	eef-1G	+
chrV	10961630	10961782	10961693	WBGene00008919	vps-36	-
chrV	10965625	10965752	10965740	WBGene00008920	eef-1G	+
chrV	10965625	10965752	10965613	WBGene00008921	ctf-4	-
chrV	10971059	10971261	10971106	WBGene00009968	fig-1	-
chrV	11000786	11000893	11000756	WBGene00009966	isy-1	-
chrV	11005332	11005488	11005421	WBGene00185117	C45B11.9	+
chrV	11012480	11012646	11012471	WBGene00007553	C13G3.1	-
chrV	11017028	11017211	11017218	WBGene00007553	C13G3.1	-
chrV	11029427	11029536	11029398	WBGene00007554	pptr-2	-
chrV	11034813	11034993	11034877	WBGene00007554	pptr-2	-
chrV	11036180	11036358	11036257	WBGene00007554	pptr-2	-
chrV	11039517	11039638	11039548	WBGene00006443	pak-2	-
chrV	11039782	11039891	11039870	WBGene00185117	C45B11.9	+
chrV	11042566	11042769	11042727	WBGene00008105	C45B11.2	+
chrV	11044014	11044140	11044086	WBGene00045379	C45B11.6	+
chrV	11046860	11046977	11046826	WBGene00000981	dhs-18	-
chrV	11052180	11052291	11052255	WBGene00271444	T04C12.33	+
chrV	11053606	11053862	11053818	WBGene00011429	T04C12.7	+
chrV	11061979	11062161	11062047	WBGene00077693	T04C12.11	-
chrV	11069405	11069563	11069435	WBGene00011430	T04C12.8	-
chrV	11070431	11070597	11070466	WBGene00011430	T04C12.8	-
chrV	11073407	11073602	11073538	WBGene00000063	act-1	+
chrV	11073407	11073602	11073419	WBGene00000065	act-3	-
chrV	11074509	11074719	11074551	WBGene00000065	act-3	-
chrV	11076430	11076672	11076574	WBGene00000063	act-1	+
chrV	11077547	11077757	11077570	WBGene00000063	act-1	+
chrV	11078484	11078597	11078572	WBGene00000063	act-1	+
chrV	11078484	11078597	11078518	WBGene00000064	act-2	-
chrV	11078854	11079008	11078891	WBGene00000064	act-2	-
chrV	11079245	11079401	11079297	WBGene00000064	act-2	-
chrV	11080383	11080630	11080574	WBGene00000063	act-1	+
chrV	11080383	11080630	11080408	WBGene00000064	act-2	-
chrV	11093583	11093740	11093591	WBGene00012777	lact-8	-
chrV	11096050	11096287	11096103	WBGene00012778	Y42A5A.3	-
chrV	11113299	11113408	11113416	WBGene00010406	math-33	+
chrV	11113299	11113408	11113299	WBGene00010405	erfa-3	-
chrV	11122539	11122682	11122637	WBGene00007390	lmtr-3	+
chrV	11122539	11122682	11122531	WBGene00010408	mboa-2	-
chrV	11122943	11123105	11123054	WBGene00007390	lmtr-3	+
chrV	11124064	11124172	11124169	WBGene00007390	lmtr-3	+
chrV	11124064	11124172	11124081	WBGene00007385	atp-5	-
chrV	11125224	11125403	11125253	WBGene00007385	atp-5	-
chrV	11146784	11146969	11146886	WBGene00003771	nlp-33	+
chrV	11147183	11147360	11147327	WBGene00003771	nlp-33	+
chrV	11147183	11147360	11147175	WBGene00219420	T19C4.24	-
chrV	11169249	11169439	11169440	WBGene00011839	T19C4.5	+
chrV	11171914	11172094	11172059	WBGene00011839	T19C4.5	+
chrV	11176812	11176952	11176797	WBGene00001663	gpa-1	-
chrV	11182919	11183062	11183087	WBGene00012152	cnc-10	+
chrV	11198184	11198322	11198173	WBGene00010742	K10D6.2	-
chrV	11199541	11199703	11199712	WBGene00010743	K10D6.3	+
chrV	11199541	11199703	11199628	WBGene00010742	K10D6.2	-
chrV	11199797	11199888	11199800	WBGene00010742	K10D6.2	-
chrV	11211501	11211643	11211669	WBGene00010744	K10D6.4	+
chrV	11217460	11217606	11217524	WBGene00011830	cyp-29A2	+
chrV	11220506	11220660	11220658	WBGene00011831	T19B10.2	+
chrV	11220859	11220976	11221007	WBGene00011831	T19B10.2	+
chrV	11221031	11221188	11221197	WBGene00011831	T19B10.2	+
chrV	11226103	11226360	11226313	WBGene00011833	T19B10.5	+
chrV	11228811	11228950	11228821	WBGene00004152	pqn-70	-
chrV	11229572	11229710	11229660	WBGene00004152	pqn-70	-
chrV	11239308	11239420	11239392	WBGene00002072	ima-1	+
chrV	11239308	11239420	11239277	WBGene00011834	dvc-1	-
chrV	11258971	11259191	11259158	WBGene00008551	lgc-36	-
chrV	11265610	11265765	11265648	WBGene00000539	cln-3.1	-
chrV	11272950	11273181	11273120	WBGene00007282	clec-223	+
chrV	11274476	11274614	11274605	WBGene00001645	gly-20	+
chrV	11278173	11278298	11278334	WBGene00001645	gly-20	+
chrV	11308944	11309194	11308994	WBGene00004910	snf-11	-
chrV	11310667	11310817	11310828	WBGene00011404	T03F7.7	+
chrV	11310909	11311092	11311000	WBGene00011404	T03F7.7	+
chrV	11311182	11311313	11311193	WBGene00011404	T03F7.7	+
chrV	11321753	11321880	11321865	WBGene00009831	F47G9.4	-
chrV	11327104	11327235	11327086	WBGene00009829	F47G9.1	-
chrV	11336126	11336266	11336202	WBGene00044203	T02E9.6	-
chrV	11341354	11341524	11341477	WBGene00011383	T02E9.5	+
chrV	11347176	11347330	11347193	WBGene00001716	grl-7	-
chrV	11347763	11347932	11347813	WBGene00001716	grl-7	-
chrV	11374699	11374868	11374694	WBGene00000554	cnb-1	+
chrV	11375275	11375518	11375382	WBGene00000554	cnb-1	+
chrV	11382010	11382262	11382164	WBGene00010109	F55C10.5	+
chrV	11385126	11385369	11385343	WBGene00000727	col-154	+
chrV	11389800	11390026	11389856	WBGene00000728	col-155	-
chrV	11403163	11403331	11403308	WBGene00010524	K03B8.6	+
chrV	11403754	11403949	11403940	WBGene00010524	K03B8.6	+
chrV	11407359	11407494	11407497	WBGene00010524	K03B8.6	+
chrV	11410880	11411102	11410926	WBGene00010525	K03B8.8	-
chrV	11443629	11443807	11443634	WBGene00010192	F57B7.2	-
chrV	11446466	11446626	11446644	WBGene00003248	mig-17	+
chrV	11446466	11446626	11446475	WBGene00010192	F57B7.2	-
chrV	11462882	11462999	11463028	WBGene00006486	zipt-21	+
chrV	11470320	11470482	11470491	WBGene00000007	aat-6	-
chrV	11483112	11483256	11483198	WBGene00011714	T11F9.13	-
chrV	11483655	11484010	11483814	WBGene00000730	col-157	+
chrV	11483655	11484010	11483848	WBGene00011714	T11F9.13	-
chrV	11490438	11490587	11490429	WBGene00000982	dhs-19	-
chrV	11496475	11496701	11496577	WBGene00011713	T11F9.12	-
chrV	11501124	11501295	11501206	WBGene00008339	C55A6.10	+
chrV	11503201	11503333	11503217	WBGene00044019	C55A6.12	-
chrV	11503458	11503560	11503456	WBGene00044019	C55A6.12	-
chrV	11504887	11504987	11504997	WBGene00008339	C55A6.10	+
chrV	11504887	11504987	11504855	WBGene00008330	C55A6.1	-
chrV	11505116	11505227	11505253	WBGene00008339	C55A6.10	+
chrV	11505116	11505227	11505188	WBGene00008330	C55A6.1	-
chrV	11506394	11506584	11506520	WBGene00008330	C55A6.1	-
chrV	11508427	11508572	11508551	WBGene00008331	ttll-5	+
chrV	11508827	11509029	11508948	WBGene00008331	ttll-5	+
chrV	11513489	11513611	11513531	WBGene00008332	C55A6.3	-
chrV	11514739	11514959	11514810	WBGene00008335	C55A6.6	-
chrV	11516298	11516415	11516338	WBGene00008334	sdz-8	-
chrV	11517828	11518067	11517866	WBGene00008333	C55A6.4	-
chrV	11521562	11521671	11521663	WBGene00008338	pafo-1	+
chrV	11525402	11525548	11525545	WBGene00009532	ccch-1	+
chrV	11530636	11530834	11530824	WBGene00009532	ccch-1	+
chrV	11532229	11532554	11532349	WBGene00009532	ccch-1	+
chrV	11543529	11543608	11543566	WBGene00009533	F38B7.2	+
chrV	11554383	11554511	11554482	WBGene00001110	duo-1	+
chrV	11569286	11569462	11569348	WBGene00003691	nhr-101	+
chrV	11569873	11570044	11570000	WBGene00003691	nhr-101	+
chrV	11570047	11570152	11570196	WBGene00003691	nhr-101	+
chrV	11572924	11573133	11573096	WBGene00003658	nhr-68	+
chrV	11572924	11573133	11573116	WBGene00004064	pms-2	-
chrV	11574713	11574861	11574797	WBGene00003658	nhr-68	+
chrV	11606417	11606648	11606480	WBGene00009383	F35B12.3	-
chrV	11610164	11610347	11610238	WBGene00009385	sas-5	+
chrV	11610164	11610347	11610196	WBGene00009384	piit-1	-
chrV	11610586	11610693	11610711	WBGene00009385	sas-5	+
chrV	11616020	11616243	11616204	WBGene00003762	nlp-24	+
chrV	11629485	11629668	11629537	WBGene00009389	F35B12.10	-
chrV	11641169	11641412	11641366	WBGene00012100	sipa-1	-
chrV	11641415	11641734	11641556	WBGene00012100	sipa-1	-
chrV	11644271	11644382	11644370	WBGene00000249	bir-1	+
chrV	11650784	11651066	11650961	WBGene00012101	zip-10	-
chrV	11665054	11665198	11665056	WBGene00000449	ceh-27	-
chrV	11666925	11667140	11667036	WBGene00009791	F46F3.3	+
chrV	11667353	11667495	11667472	WBGene00009791	F46F3.3	+
chrV	11672495	11672627	11672569	WBGene00009790	lgc-44	-
chrV	11673357	11673470	11673462	WBGene00000146	ape-1	+
chrV	11681434	11681587	11681538	WBGene00000146	ape-1	+
chrV	11682908	11683139	11683063	WBGene00000146	ape-1	+
chrV	11691648	11691807	11691674	WBGene00012280	W05E10.1	-
chrV	11692827	11692950	11692840	WBGene00012280	W05E10.1	-
chrV	11693337	11693461	11693321	WBGene00012282	W05E10.5	-
chrV	11705518	11705659	11705531	WBGene00000453	ceh-32	-
chrV	11730907	11731042	11730968	WBGene00004359	rhr-2	-
chrV	11733639	11733762	11733619	WBGene00007118	npp-22	-
chrV	11737446	11737648	11737626	WBGene00011436	T04F3.1	+
chrV	11737446	11737648	11737603	WBGene00007117	spe-42	-
chrV	11738796	11739027	11738910	WBGene00011436	T04F3.1	+
chrV	11739956	11740137	11740137	WBGene00011436	T04F3.1	+
chrV	11755371	11755554	11755522	WBGene00011437	T04F3.2	+
chrV	11764467	11764584	11764504	WBGene00006373	syx-5	+
chrV	11764467	11764584	11764436	WBGene00010075	F55A11.1	-
chrV	11764631	11764757	11764747	WBGene00006373	syx-5	+
chrV	11764631	11764757	11764656	WBGene00010075	F55A11.1	-
chrV	11765059	11765226	11765068	WBGene00010075	F55A11.1	-
chrV	11770166	11770327	11770339	WBGene00010077	F55A11.4	+
chrV	11771024	11771212	11771180	WBGene00010077	F55A11.4	+
chrV	11773579	11773733	11773736	WBGene00044631	bus-18	+
chrV	11780902	11781033	11781035	WBGene00010079	F55A11.6	+
chrV	11787349	11787486	11787434	WBGene00010080	F55A11.7	-
chrV	11787880	11787987	11788003	WBGene00010081	F55A11.8	+
chrV	11787880	11787987	11787915	WBGene00010080	F55A11.7	-
chrV	11799381	11799611	11799530	WBGene00014300	D2023.1	+
chrV	11811884	11812111	11812003	WBGene00008407	D2023.3	-
chrV	11822559	11822706	11822724	WBGene00004258	pyc-1	-
chrV	11823097	11823213	11823166	WBGene00004258	pyc-1	-
chrV	11823562	11823689	11823592	WBGene00004258	pyc-1	-
chrV	11824083	11824276	11824264	WBGene00004258	pyc-1	-
chrV	11825654	11825871	11825716	WBGene00008408	D2023.4	-
chrV	11827215	11827344	11827331	WBGene00008410	D2023.6	+
chrV	11827215	11827344	11827236	WBGene00008409	mpst-1	-
chrV	11829391	11829669	11829562	WBGene00000731	col-158	+
chrV	11836167	11836352	11836343	WBGene00014826	R13H4.2	+
chrV	11843711	11843819	11843722	WBGene00011261	nphp-4	-
chrV	11844492	11844584	11844484	WBGene00001978	hmp-1	+
chrV	11844944	11845124	11845078	WBGene00001978	hmp-1	+
chrV	11844944	11845124	11845032	WBGene00011261	nphp-4	-
chrV	11845635	11845743	11845788	WBGene00001978	hmp-1	+
chrV	11852192	11852332	11852285	WBGene00011263	R13H4.5	+
chrV	11853744	11853984	11853848	WBGene00011263	R13H4.5	+
chrV	11857874	11858017	11857978	WBGene00011263	R13H4.5	+
chrV	11860461	11860696	11860661	WBGene00011263	R13H4.5	+
chrV	11874010	11874150	11874164	WBGene00010788	sulp-4	+
chrV	11885165	11885362	11885249	WBGene00010790	sodh-1	+
chrV	11887984	11888212	11888161	WBGene00010790	sodh-1	+
chrV	11891172	11891372	11891273	WBGene00010791	sodh-2	-
chrV	11894225	11894376	11894374	WBGene00010792	K12G11.6	+
chrV	11897216	11897407	11897371	WBGene00004855	sma-1	+
chrV	11899328	11899434	11899460	WBGene00004855	sma-1	+
chrV	11900250	11900376	11900382	WBGene00004855	sma-1	+
chrV	11900665	11900791	11900806	WBGene00004855	sma-1	+
chrV	11901646	11901818	11901765	WBGene00004855	sma-1	+
chrV	11917305	11917462	11917459	WBGene00011270	R31.2	+
chrV	11919759	11919924	11919853	WBGene00011270	R31.2	+
chrV	11921282	11921516	11921434	WBGene00011270	R31.2	+
chrV	11922902	11923141	11923096	WBGene00011270	R31.2	+
chrV	11927402	11927513	11927520	WBGene00010285	F58H1.2	+
chrV	11927402	11927513	11927400	WBGene00003886	osm-6	-
chrV	11928942	11929084	11929063	WBGene00010285	F58H1.2	+
chrV	11933273	11933385	11933376	WBGene00010286	F58H1.3	+
chrV	11933273	11933385	11933328	WBGene00010284	aman-2	-
chrV	11933550	11933688	11933614	WBGene00010286	F58H1.3	+
chrV	11933550	11933688	11933708	WBGene00010284	aman-2	-
chrV	11941696	11941879	11941836	WBGene00010289	F58H1.6	+
chrV	11941696	11941879	11941742	WBGene00001466	flr-2	-
chrV	11944824	11944978	11944985	WBGene00010288	F58H1.5	+
chrV	11955653	11955799	11955740	WBGene00010288	F58H1.5	+
chrV	11958034	11958157	11958150	WBGene00010288	F58H1.5	+
chrV	11975368	11975530	11975465	WBGene00000781	cpr-1	+
chrV	11978343	11978479	11978475	WBGene00003235	mif-2	-
chrV	11979990	11980131	11979965	WBGene00004917	snr-4	-
chrV	11982439	11982549	11982414	WBGene00004501	rpt-1	-
chrV	11986175	11986353	11986274	WBGene00008259	C52E4.7	+
chrV	11986579	11986703	11986549	WBGene00008258	mans-2	-
chrV	11993824	11993934	11993936	WBGene00008259	C52E4.7	+
chrV	11993824	11993934	11993835	WBGene00000876	cyl-1	-
chrV	12001970	12002192	12002040	WBGene00001553	gcy-33	-
chrV	12011817	12011938	12011841	WBGene00000073	add-2	-
chrV	12013539	12013667	12013568	WBGene00000073	add-2	-
chrV	12019677	12019831	12019684	WBGene00004032	pkc-1	-
chrV	12021051	12021210	12021187	WBGene00008644	F10C2.3	+
chrV	12026942	12027248	12027005	WBGene00004032	pkc-1	-
chrV	12041202	12041312	12041341	WBGene00008645	F10C2.4	+
chrV	12041202	12041312	12041224	WBGene00002241	kup-1	-
chrV	12041489	12041626	12041558	WBGene00008645	F10C2.4	+
chrV	12059838	12059961	12059817	WBGene00011087	R07B7.2	-
chrV	12065449	12065574	12065456	WBGene00004138	pqn-53	-
chrV	12071578	12071736	12071557	WBGene00011089	kmo-1	-
chrV	12076079	12076230	12076117	WBGene00011090	R07B7.6	-
chrV	12080192	12080305	12080231	WBGene00011093	R07B7.9	-
chrV	12083065	12083177	12083177	WBGene00011094	R07B7.10	+
chrV	12086463	12086629	12086536	WBGene00011092	R07B7.8	-
chrV	12091461	12091575	12091510	WBGene00011096	R07B7.12	+
chrV	12091893	12092026	12092025	WBGene00011097	nhr-206	+
chrV	12093792	12093907	12093859	WBGene00011099	nhr-208	+
chrV	12094183	12094323	12094324	WBGene00011099	nhr-208	+
chrV	12096044	12096164	12096081	WBGene00011098	nhr-207	+
chrV	12098061	12098166	12098094	WBGene00011100	nhr-209	+
chrV	12100889	12101003	12100963	WBGene00007547	nhr-154	+
chrV	12104084	12104244	12104258	WBGene00007546	nhr-153	+
chrV	12107034	12107156	12107103	WBGene00003726	nhr-136	+
chrV	12111126	12111267	12111142	WBGene00007548	C13C4.4	-
chrV	12111588	12111728	12111595	WBGene00007548	C13C4.4	-
chrV	12112239	12112421	12112371	WBGene00007549	spin-1	+
chrV	12120250	12120495	12120316	WBGene00007551	C13C4.7	-
chrV	12121469	12121693	12121554	WBGene00007550	C13C4.6	+
chrV	12127738	12127852	12127821	WBGene00007757	C27A7.6	-
chrV	12132286	12132495	12132429	WBGene00007753	C27A7.1	+
chrV	12150701	12150812	12150661	WBGene00000490	che-11	-
chrV	12158481	12158614	12158540	WBGene00007756	C27A7.5	-
chrV	12160099	12160352	12160308	WBGene00005592	srj-4	+
chrV	12161261	12161403	12161336	WBGene00005592	srj-4	+
chrV	12161261	12161403	12161268	WBGene00007756	C27A7.5	-
chrV	12184452	12184564	12184425	WBGene00014124	usip-1	-
chrV	12190657	12190802	12190692	WBGene00001088	dpy-30	+
chrV	12191068	12191184	12191187	WBGene00001088	dpy-30	+
chrV	12196057	12196171	12196056	WBGene00014099	ZK836.3	-
chrV	12196736	12196886	12196711	WBGene00014099	ZK836.3	-
chrV	12198587	12198737	12198584	WBGene00003057	lon-3	-
chrV	12234706	12234901	12234758	WBGene00003515	myo-3	-
chrV	12235239	12235354	12235246	WBGene00003515	myo-3	-
chrV	12245049	12245232	12245236	WBGene00004296	rad-50	+
chrV	12245049	12245232	12245041	WBGene00011449	T04H1.2	-
chrV	12245507	12245658	12245663	WBGene00004296	rad-50	+
chrV	12245873	12246011	12246019	WBGene00011449	T04H1.2	-
chrV	12246214	12246318	12246302	WBGene00004296	rad-50	+
chrV	12246214	12246318	12246206	WBGene00011449	T04H1.2	-
chrV	12255506	12255626	12255600	WBGene00011452	ugt-55	+
chrV	12261212	12261351	12261341	WBGene00006539	tbb-6	+
chrV	12261417	12261636	12261552	WBGene00006539	tbb-6	+
chrV	12269453	12269714	12269618	WBGene00006677	twk-24	-
chrV	12271610	12271714	12271650	WBGene00010093	capg-2	+
chrV	12271610	12271714	12271597	WBGene00010094	tsfm-1	-
chrV	12288729	12288837	12288708	WBGene00010096	rskd-1	-
chrV	12291719	12291827	12291754	WBGene00010097	srpa-68	-
chrV	12295023	12295125	12295092	WBGene00001493	frm-7	+
chrV	12295178	12295319	12295266	WBGene00001493	frm-7	+
chrV	12295634	12295813	12295810	WBGene00001493	frm-7	+
chrV	12302292	12302388	12302437	WBGene00001493	frm-7	+
chrV	12318286	12318391	12318386	WBGene00011015	R04F11.2	+
chrV	12318286	12318391	12318247	WBGene00011017	R04F11.5	-
chrV	12318635	12318785	12318627	WBGene00011015	R04F11.2	+
chrV	12341726	12341914	12341786	WBGene00006668	twk-13	-
chrV	12343689	12343796	12343790	WBGene00009093	F23H12.3	+
chrV	12343689	12343796	12343702	WBGene00009092	tomm-20	-
chrV	12344001	12344176	12344034	WBGene00009093	F23H12.3	+
chrV	12347569	12347707	12347648	WBGene00009093	F23H12.3	+
chrV	12347984	12348114	12348064	WBGene00009093	F23H12.3	+
chrV	12347984	12348114	12348040	WBGene00004898	snb-2	-
chrV	12349714	12349906	12349825	WBGene00004898	snb-2	-
chrV	12350314	12350572	12350365	WBGene00004898	snb-2	-
chrV	12351972	12352152	12352074	WBGene00005018	sqt-3	+
chrV	12352827	12353003	12352974	WBGene00005018	sqt-3	+
chrV	12374321	12374475	12374338	WBGene00044218	F23H12.10	-
chrV	12390782	12390991	12390822	WBGene00006669	twk-14	-
chrV	12400810	12400925	12400798	WBGene00010465	K01D12.6	-
chrV	12409068	12409215	12409056	WBGene00010470	cdr-4	-
chrV	12412016	12412141	12412041	WBGene00010472	cdr-7	-
chrV	12413823	12413937	12413803	WBGene00010471	cdr-6	-
chrV	12415759	12415900	12415785	WBGene00008296	cdr-2	-
chrV	12432228	12432386	12432213	WBGene00045400	C54D10.13	-
chrV	12443827	12443964	12443807	WBGene00008301	pals-39	-
chrV	12450178	12450293	12450228	WBGene00009200	F28C1.1	+
chrV	12450178	12450293	12450148	WBGene00008304	C54D10.10	-
chrV	12450558	12450668	12450661	WBGene00009200	F28C1.1	+
chrV	12463115	12463233	12463161	WBGene00001179	egl-10	-
chrV	12465035	12465154	12465127	WBGene00009201	F28C1.3	+
chrV	12465387	12465508	12465452	WBGene00009201	F28C1.3	+
chrV	12465387	12465508	12465454	WBGene00001179	egl-10	-
chrV	12465577	12465799	12465727	WBGene00009201	F28C1.3	+
chrV	12465577	12465799	12465602	WBGene00001179	egl-10	-
chrV	12475448	12475585	12475614	WBGene00000228	atn-1	+
chrV	12477198	12477452	12477341	WBGene00000228	atn-1	+
chrV	12488023	12488125	12488141	WBGene00002133	inx-11	+
chrV	12496823	12497023	12496957	WBGene00012245	W04D2.6	+
chrV	12497855	12497971	12497965	WBGene00012245	W04D2.6	+
chrV	12497855	12497971	12497852	WBGene00012243	W04D2.4	-
chrV	12510896	12511120	12511049	WBGene00012144	T28H10.3	+
chrV	12512022	12512340	12512236	WBGene00012144	T28H10.3	+
chrV	12512022	12512340	12512205	WBGene00012143	T28H10.2	-
chrV	12512875	12513033	12513020	WBGene00012144	T28H10.3	+
chrV	12514285	12514425	12514332	WBGene00012143	T28H10.2	-
chrV	12518826	12519090	12518988	WBGene00000285	cal-1	-
chrV	12523465	12523607	12523538	WBGene00000285	cal-1	-
chrV	12525656	12525831	12525652	WBGene00007552	C13C12.2	-
chrV	12526284	12526453	12526362	WBGene00009721	F45D3.1	+
chrV	12526284	12526453	12526292	WBGene00007552	C13C12.2	-
chrV	12550307	12550509	12550332	WBGene00009723	F45D3.3	-
chrV	12550883	12551006	12550933	WBGene00009723	F45D3.3	-
chrV	12551881	12552109	12551988	WBGene00004759	sel-1	+
chrV	12552247	12552399	12552278	WBGene00004759	sel-1	+
chrV	12553223	12553376	12553387	WBGene00004759	sel-1	+
chrV	12553223	12553376	12553209	WBGene00009724	F45D3.4	-
chrV	12553481	12553674	12553478	WBGene00004759	sel-1	+
chrV	12555766	12556260	12555916	WBGene00009724	F45D3.4	-
chrV	12560471	12560580	12560578	WBGene00004759	sel-1	+
chrV	12579631	12579879	12579799	WBGene00138718	E02A10.5	+
chrV	12581472	12581640	12581597	WBGene00008453	E02A10.3	+
chrV	12590658	12590815	12590661	WBGene00007590	ttr-43	-
chrV	12599237	12599341	12599379	WBGene00007588	C14C10.5	+
chrV	12599237	12599341	12599239	WBGene00007586	ril-2	-
chrV	12599623	12599743	12599682	WBGene00007588	C14C10.5	+
chrV	12634798	12635006	12634873	WBGene00010174	F56H9.2	+
chrV	12636286	12636535	12636370	WBGene00010174	F56H9.2	+
chrV	12637334	12637487	12637506	WBGene00010174	F56H9.2	+
chrV	12647788	12647973	12647820	WBGene00001670	gpa-8	-
chrV	12649736	12649858	12649875	WBGene00003011	lin-25	+
chrV	12649736	12649858	12649752	WBGene00001671	gpa-9	-
chrV	12660545	12660650	12660525	WBGene00012276	his-74	-
chrV	12662529	12662799	12662662	WBGene00012279	W05B10.4	+
chrV	12696045	12696181	12696088	WBGene00010737	K10C8.4	+
chrV	12696905	12697018	12697021	WBGene00010736	istr-1	+
